"cd_tipo_attivita","ds_tipo_attivita","livello","cd_tipo_attivita_padre","fl_cancellato","utcr","dacr","utuv","duva","pg_ver_rec"
"466993","Commercio all'ingrosso di giochi per luna-park e videogiochi per pubblici esercizi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"466994","Commercio all'ingrosso di articoli antincendio e antinfortunistici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461601","Agenti e rappresentanti di vestiario ed accessori di abbigliamento","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461602","Agenti e rappresentanti di pellicce","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461603","Agenti e rappresentanti di tessuti per abbigliamento ed arredamento (incluse merceria e passamaneria)","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461604","Agenti e rappresentanti di camicie, biancheria e maglieria intima","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461605","Agenti e rappresentanti di calzature ed accessori","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461606","Agenti e rappresentanti di pelletteria, valige ed articoli da viaggio","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461607","Agenti e rappresentanti di articoli tessili per la casa, tappeti, stuoie e materassi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461608","Procacciatori d'affari di prodotti tessili, abbigliamento, pellicce, calzature e articoli in pelle","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461609","Mediatori in prodotti tessili, abbigliamento, pellicce, calzature e articoli in pelle","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461701","Agenti e rappresentanti di prodotti ortofrutticoli freschi, congelati e surgelati","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461702","Agenti e rappresentanti di carni fresche, congelate, surgelate, conservate e secche; salumi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461703","Agenti e rappresentanti di latte, burro e formaggi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461704","Agenti e rappresentanti di oli e grassi alimentari: olio d'oliva e di semi, margarina ed altri prodotti similari","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461705","Agenti e rappresentanti di bevande e prodotti similari","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461706","Agenti e rappresentanti di prodotti ittici freschi, congelati, surgelati e conservati e secchi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461707","Agenti e rappresentanti di altri prodotti alimentari (incluse le uova e gli alimenti per gli animali domestici); tabacco","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461708","Procacciatori d'affari di prodotti alimentari, bevande e tabacco","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461709","Mediatori in prodotti alimentari, bevande e tabacco","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461811","Agenti e rappresentanti di carta e cartone (esclusi gli imballaggi); articoli di cartoleria e cancelleria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461812","Agenti e rappresentanti di libri e altre pubblicazioni (incluso i relativi abbonamenti)","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461813","Procacciatori d'affari di prodotti di carta, cancelleria, libri","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461814","Mediatori in prodotti di carta, cancelleria, libri","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461821","Agenti e rappresentanti di elettronica di consumo audio e video, materiale elettrico per uso domestico","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461822","Agenti e rappresentanti di apparecchi elettrodomestici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461823","Procacciatori d'affari di elettronica di consumo audio e video, materiale elettrico per uso domestico, elettrodomestici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461824","Mediatori in elettronica di consumo audio e video, materiale elettrico per uso domestico, elettrodomestici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461831","Agenti e rappresentanti di prodotti farmaceutici; prodotti di erboristeria per uso medico","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461832","Agenti e rappresentanti di prodotti sanitari ed apparecchi medicali, chirurgici e ortopedici; apparecchi per centri di estetica","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461833","Agenti e rappresentanti di prodotti di profumeria e di cosmetica (inclusi articoli per parrucchieri); prodotti di erboristeria per uso cosmetico","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461834","Procacciatori d'affari di prodotti farmaceutici e di cosmetici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461835","Mediatori in prodotti farmaceutici e cosmetici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461891","Agenti e rappresentanti di attrezzature sportive; biciclette","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461892","Agenti e rappresentanti di orologi, oggetti e semilavorati per gioielleria e oreficeria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461893","Agenti e rappresentanti di articoli fotografici, ottici e prodotti simili; strumenti scientifici e per laboratori di analisi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461894","Agenti e rappresentanti di saponi, detersivi, candele e prodotti simili","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461895","Agenti e rappresentanti di giocattoli","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461896","Agenti e rappresentanti di chincaglieria e bigiotteria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461897","Agenti e rappresentanti di altri prodotti non alimentari nca (inclusi gli imballaggi e gli articoli antinfortunistici, antincendio e pubblicitari)","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461898","Procacciatori d'affari di attrezzature sportive, biciclette e altri prodotti nca","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461899","Mediatori in attrezzature sportive, biciclette e altri prodotti nca","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461901","Agenti e rappresentanti di vari prodotti senza prevalenza di alcuno","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461902","Procacciatori d'affari di vari prodotti senza prevalenza di alcuno","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461903","Mediatori in vari prodotti senza prevalenza di alcuno","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"461904","Gruppi di acquisto; mandatari agli acquisti; buyer","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"462110","Commercio all'ingrosso di cereali e legumi secchi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"462121","Commercio all'ingrosso di tabacco grezzo","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"462122","Commercio all'ingrosso di sementi e alimenti per il bestiame (mangimi), piante officinali, semi oleosi, patate da semina","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"462200","Commercio all'ingrosso di fiori e piante","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"462300","Commercio all'ingrosso di animali vivi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"462410","Commercio all'ingrosso di cuoio e pelli gregge e lavorate (escluse le pelli per pellicceria)","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"462420","Commercio all'ingrosso di pelli gregge e lavorate per pellicceria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463110","Commercio all'ingrosso di frutta e ortaggi freschi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463120","Commercio all'ingrosso di frutta e ortaggi conservati","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463210","Commercio all'ingrosso di carne fresca, congelata e surgelata","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463220","Commercio all'ingrosso di prodotti di salumeria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463310","Commercio all'ingrosso di prodotti lattiero-caseari e di uova","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"284901","Fabbricazione di macchine per la galvanostegia","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"284909","Fabbricazione di altre macchine utensili (incluse parti e accessori) nca","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289100","Fabbricazione di macchine per la metallurgia (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289201","Fabbricazione di macchine per il trasporto a cassone ribaltabile per impiego specifico in miniere, cave e cantieri","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289209","Fabbricazione di altre macchine da miniera, cava e cantiere (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289300","Fabbricazione di macchine per l'industria alimentare, delle bevande e del tabacco (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289410","Fabbricazione di macchine tessili, di macchine e di impianti per il trattamento ausiliario dei tessili, di macchine per cucire e per maglieria (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289420","Fabbricazione di macchine e apparecchi per l'industria delle pelli, del cuoio e delle calzature (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289430","Fabbricazione di apparecchiature e di macchine per lavanderie e stirerie (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289500","Fabbricazione di macchine per l'industria della carta e del cartone (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289600","Fabbricazione di macchine per l'industria delle materie plastiche e della gomma (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289910","Fabbricazione di macchine per la stampa e la legatoria (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289920","Fabbricazione di robot industriali per usi molteplici (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289930","Fabbricazione di apparecchi per istituti di bellezza e centri di benessere","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289991","Fabbricazione di apparecchiature per il lancio di aeromobili, catapulte per portaerei e apparecchiature simili","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289992","Fabbricazione di giostre, altalene ed altre attrezzature per parchi di divertimento","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289993","Fabbricazione di apparecchiature per l'allineamento e il bilanciamento delle ruote; altre apparecchiature per il bilanciamento","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"289999","Fabbricazione di altre macchine ed attrezzature per impieghi speciali nca (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"291000","Fabbricazione di autoveicoli","2","29","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"292000","Fabbricazione di carrozzerie per autoveicoli, rimorchi e semirimorchi","2","29","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"293100","Fabbricazione di apparecchiature elettriche ed elettroniche per autoveicoli e loro motori","2","29","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"293201","Fabbricazione di sedili per autoveicoli","2","29","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"293209","Fabbricazione di altre parti ed accessori per autoveicoli e loro motori nca","2","29","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"301101","Fabbricazione di sedili per navi","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"301102","Cantieri navali per costruzioni metalliche e non metalliche (esclusi i sedili per navi)","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"301200","Costruzione di imbarcazioni da diporto e sportive","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"302001","Fabbricazione di sedili per tram, filovie e metropolitane","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"302002","Costruzione di altro materiale rotabile ferroviario, tranviario, filoviario, per metropolitane e per miniere","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"303001","Fabbricazione di sedili per aeromobili","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"303002","Fabbricazione di missili balistici","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"303009","Fabbricazione di aeromobili, di veicoli spaziali e dei relativi dispositivi nca","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"304000","Fabbricazione di veicoli militari da combattimento","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309111","Fabbricazione di motori per motocicli","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309112","Fabbricazione di motocicli","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309120","Fabbricazione di accessori e pezzi staccati per motocicli e ciclomotori","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309210","Fabbricazione e montaggio di biciclette","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309220","Fabbricazione di parti ed accessori per biciclette","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309230","Fabbricazione di veicoli per invalidi (incluse parti e accessori)","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309240","Fabbricazione di carrozzine e passeggini per neonati","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"309900","Fabbricazione di veicoli a trazione manuale o animale","2","30","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310110","Fabbricazione di sedie e poltrone per ufficio e negozi","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310121","Fabbricazione di altri mobili metallici per ufficio e negozi","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310122","Fabbricazione di altri mobili non metallici per ufficio e negozi","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310200","Fabbricazione di mobili per cucina","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310300","Fabbricazione di materassi","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310910","Fabbricazione di mobili per arredo domestico","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310920","Fabbricazione di sedie e sedili (esclusi quelli per aeromobili, autoveicoli, navi, treni, ufficio e negozi)","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310930","Fabbricazione di poltrone e divani","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310940","Fabbricazione di parti e accessori di mobili","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310950","Finitura di mobili","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"310990","Fabbricazione di altri mobili (inclusi quelli per arredo esterno)","2","31","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"321100","Coniazione di monete","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"321210","Fabbricazione di oggetti di gioielleria ed oreficeria in metalli preziosi o rivestiti di metalli preziosi","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"321220","Lavorazione di pietre preziose e semipreziose per gioielleria e per uso industriale","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"321301","Fabbricazione di cinturini metallici per orologi (esclusi quelli in metalli preziosi)","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"321309","Fabbricazione di bigiotteria e articoli simili nca","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"322000","Fabbricazione di strumenti musicali (incluse parti e accessori)","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"323000","Fabbricazione di articoli sportivi","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"324010","Fabbricazione di giochi (inclusi i giochi elettronici)","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"324020","Fabbricazione di giocattoli (inclusi i tricicli e gli strumenti musicali giocattolo)","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"325011","Fabbricazione di materiale medico-chirurgico e veterinario","2","32","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"264002","Fabbricazione di console per videogiochi (esclusi i giochi elettronici)","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"265110","Fabbricazione di strumenti per navigazione, idrologia, geofisica e meteorologia","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"265121","Fabbricazione di rilevatori di fiamma e combustione, di mine, di movimento, generatori d'impulso e metal detector","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"265129","Fabbricazione di altri apparecchi di misura e regolazione, strumenti da disegno, di contatori di elettricit?, gas, acqua ed altri liquidi, di bilance analitiche di precisione (incluse parti staccate ed accessori)","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"265200","Fabbricazione di orologi","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"266001","Fabbricazione di apparecchiature di irradiazione per alimenti e latte","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"266002","Fabbricazione di apparecchi elettromedicali (incluse parti staccate e accessori)","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"266009","Fabbricazione di altri strumenti per irradiazione ed altre apparecchiature elettroterapeutiche","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"267011","Fabbricazione di elementi ottici e strumenti ottici di precisione","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"267012","Fabbricazione di attrezzature ottiche di misurazione e controllo","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"267020","Fabbricazione di apparecchiature fotografiche e cinematografiche","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"268000","Fabbricazione di supporti magnetici ed ottici","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"271100","Fabbricazione di motori, generatori e trasformatori elettrici","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"271200","Fabbricazione di apparecchiature per le reti di distribuzione e il controllo dell'elettricit?","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"272000","Fabbricazione di batterie di pile ed accumulatori elettrici","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"273101","Fabbricazione di cavi a fibra ottica per la trasmissione di dati o di immagini","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"273102","Fabbricazione di fibre ottiche","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"273200","Fabbricazione di altri fili e cavi elettrici ed elettronici","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"273301","Fabbricazione di apparecchiature in plastica non conduttiva","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"273309","Fabbricazione di altre attrezzature per cablaggio","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"274001","Fabbricazione di apparecchiature di illuminazione e segnalazione per mezzi di trasporto","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"274009","Fabbricazione di altre apparecchiature per illuminazione","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"275100","Fabbricazione di elettrodomestici","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"275200","Fabbricazione di apparecchi per uso domestico non elettrici","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"279001","Fabbricazione di apparecchiature elettriche per saldature e brasature","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"279002","Fabbricazione di insegne elettriche e apparecchiature elettriche di segnalazione","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"279003","Fabbricazione di capacitori elettrici, resistenze, condensatori e simili, acceleratori","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"279009","Fabbricazione di altre apparecchiature elettriche nca","2","27","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281111","Fabbricazione di motori a combustione interna (esclusi i motori destinati ai mezzi di trasporto su strada e ad aeromobili)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281112","Fabbricazione di pistoni, fasce elastiche, carburatori e parti simili di motori a combustione interna","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281120","Fabbricazione di turbine e turboalternatori (incluse parti e accessori)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281200","Fabbricazione di apparecchiature fluidodinamiche","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281300","Fabbricazione di altre pompe e compressori","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281400","Fabbricazione di altri rubinetti e valvole","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281510","Fabbricazione di organi di trasmissione (esclusi quelli idraulici e quelli per autoveicoli, aeromobili e motocicli)","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"281520","Fabbricazione di cuscinetti a sfere","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"282110","Fabbricazione di forni, fornaci e bruciatori","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"282121","Fabbricazione di caldaie per riscaldamento","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"282129","Fabbricazione di altri sistemi per riscaldamento","2","28","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
