"cd_help","page","help_url","duva","utuv","dacr","utcr","pg_ver_rec","ds_page","flag_man"
"0001900000","/prevent00/bilancio_prev_cds_det_spe.jsp","/helpres/200 - 65  preventivi - bilancio preventivo - preventivo cds.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","Bilancio prev cds det spe - Dettagli bilancio / SPESE","N"
"0002000000","/prevent00/bilancio_prev_cnr_det_etr.jsp","/helpres/200 - 60  preventivi - bilancio preventivo - preventivo cnr.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","Bilancio prev cnr det etr - Dettagli bilancio / ENTRATE","N"
"0002100000","/prevent00/bilancio_prev_cnr_det_spe.jsp","/helpres/200 - 60  preventivi - bilancio preventivo - preventivo cnr.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","Bilancio prev cnr det spe - Dettagli bilancio / SPESE","N"
"0002200000","/docamm00/cambio.jsp","/helpres/110 - 30 configurazione - tabelle riferimento fatture - cambio.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","Cambio - Cambio ","N"
"0002300000","/utenze00/cambio_password.jsp","/helpres/help_not_found.html","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","Cambio password - Cambio password","N"
"0002400000","/config00/capoconto_fin.jsp","/helpres/help_not_found.html","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","Capoconto fin - Categoria Economica/Finanziaria","N"
"0002500000","/inventario00/carico_inventario.jsp","http://servizi.si.cnr.it/wiki/index.php/Carico_Inventario","2010-02-16T15:28:47.000","CED_FG","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","CaricoInventario - Carico Inventario","Y"
"0002600000","/docamm00/categoriabene.jsp","/helpres/help_not_found.html","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:19.000","$$$$$MIGRAZIONE$$$$$","1","Categoriabene - Categoria Bene","N"
"0002700000","/preventvar00/causale_var_bilancio.jsp","/helpres/help_not_found.html","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Causale var bilancio - Causale Variazione Bilancio","N"
"0002800000","/config00/cdr.jsp","/helpres/100 - 28 configurazione - struttura organizzativa - gestione dei centri di responsabilita.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Cdr - Gestione CDR","N"
"0002900000","/anagraf00/classificazione_anag.jsp","/helpres/help_not_found.html","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Classificazione anag - Classificazione anagrafica","N"
"0003000000","/compensi00/compenso.jsp","/helpres/400 - 60 documenti amministrativi spesa - compenso - registra compenso.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Compenso - Compenso","N"
"0003100000","/anagraf00/comuni_esteri.jsp","/helpres/help_not_found.html","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Comuni esteri - Comuni Esteri","N"
"0003200000","/inventario00/condizione_bene.jsp","/helpres/help_not_found.html","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Condizione bene - Condizione Bene","N"
"0003300000","/docamm00/condizione_consegna.jsp","/helpres/help_not_found.html","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","CondizioneConsegna - Condizione Consegna","N"
"0003400000","/pdg00/costi_dipendente_mensile.jsp","/helpres/700 - 62 Costi Personale Mensili.pdf","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Costi dipendente - Costi del personale Mensili","N"
"0003500000","/pdg00/costo_del_dipendente.jsp","/helpres/200 - 38 preventivi - piano di gestione - modifica costi del personale.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Costo del dipendente - Costi del personale","N"
"0003600000","/pdg00/del_per_linea_attivita.jsp","/helpres/help_not_found.html","2002-04-22T19:14:21.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:21.000","$$$$$MIGRAZIONE$$$$$","1","Del per linea attivita -  Eliminazione dettagli per linea di attivita","N"
"0003700000","/compensi00/detrazioni_familiari.jsp","/helpres/400 - 65 documenti amministrativi spesa - tabelle di riferimento Compensi - registra Detrazioni Familiari.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:21.000","$$$$$MIGRAZIONE$$$$$","1","Detrazioni familiari - Detrazioni Familiari","N"
"0003900000","/fondiric00/dettagli_fondi_ricerca.jsp","/helpres/100 - 82 configurazione - fondi di ricerca - tabelle di riferimento.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:21.000","$$$$$MIGRAZIONE$$$$$","1","Dettagli fondi ricerca - Dettagli Fondo di Ricerca","N"
"0004000000","/docamm00/documento_attivo.jsp","/helpres/500 - 30 documenti amministrativi entrata - generico di entrata - registra generico attivo.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:21.000","$$$$$MIGRAZIONE$$$$$","1","Documento attivo - Documento generico attivo","N"
"0004100000","/docamm00/documento_passivo.jsp","/helpres/400 - 30 documenti amministrativi spesa - generico di spesa - registra generico.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:21.000","$$$$$MIGRAZIONE$$$$$","1","Documento passivo - Documento generico passivo","N"
"0004300000","/docamm00/fattura_attiva.jsp","http://servizi.si.cnr.it/wiki/index.php/Fattura_Attiva_Gestione","2010-04-13T11:28:07.000","CED_FG","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","1","Fattura attiva -  <%=(bp.getModel() instanceof Nota_di_credito_attivaBulk) ?\"Nota di Credito\":(bp.getModel() instanceof Nota_di_debito_attivaBulk)?\"Nota di Debito\":\"Fattura Attiva\"%>","Y"
"0004400000","/docamm00/fattura_passiva.jsp","http://servizi.si.cnr.it/wiki/index.php/Fattura_Passiva_Gestione","2010-04-13T11:28:04.000","CED_FG","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","1","Fattura passiva -  <%=(bp.getModel() instanceof Nota_di_creditoBulk) ?\"Nota di Credito\":(bp.getModel() instanceof Nota_di_debitoBulk)?\"Nota di Debito\":\"Fattura Passiva\"%>","Y"
"0004500000","/fondecon00/fondo_economale.jsp","/helpres/600 - 50 fondo economale - creazione.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","1","Fondo economale - Fondo Economale","N"
"0004600000","/fondecon00/fondo_spesa.jsp","/helpres/600 - 60 fondo economale - gestione delle spese.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","1","Fondo spesa - Spesa del Fondo Economale","N"
"0004700000","/util/form_albero.jsp","/helpres/help_not_found.html","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","1","Form albero - Risultato ricerca","N"
"0004800000","/util/form_lista.jsp","/helpres/help_not_found.html","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","1","Form lista - Risultato ricerca","N"
"0004900000","/utenze00/form_login.jsp","/helpres/000 - 10 identificazione nel sistema.htm","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:22.000","$$$$$MIGRAZIONE$$$$$","1","Form login - Login","N"
"0005000000","/util/form_option.jsp","/helpres/help_not_found.html","2002-04-22T19:14:23.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:23.000","$$$$$MIGRAZIONE$$$$$","1","Form option - Informazione","N"
"0005100000","/util/form_ricerca_libera.jsp","/helpres/help_not_found.html","2002-04-22T19:14:23.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:23.000","$$$$$MIGRAZIONE$$$$$","1","Form ricerca libera - Ricerca guidata","N"
"0005200000","/utenze00/form_traced_login.jsp","/helpres/help_not_found.html","2002-04-22T19:14:23.000","$$$$$MIGRAZIONE$$$$$","2002-04-22T19:14:23.000","$$$$$MIGRAZIONE$$$$$","1","Form traced login - Login","N"
"0023600000","/pdg00/costi_dipendente.jsp","/helpres/700 - 63 Costi Personale Previsionali.pdf","2009-10-28T00:00:00.000","CIN","2009-10-28T19:14:20.000","$$$$$MIGRAZIONE$$$$$","1","Costi dipendente - Costi del personale Previsionali","N"
"100000010","/inventario00/trasferimento_inventario.jsp","http://servizi.si.cnr.it/wiki/index.php/Trasferimento_Inventario","2010-02-16T15:28:58.000","CED_FG","2010-02-16T15:28:58.000","CED_FG","1","Trasf. Inventario - Trasferimento Inventario","Y"
"100000011","/inventario00/stampa_registro_inventario.jsp","http://servizi.si.cnr.it/wiki/index.php/Stampa_registro_inventario","2010-02-16T15:28:58.000","CED_FG","2010-02-16T15:28:58.000","CED_FG","1","Stampa Reg. Inv - Stampa Registro Inventario","Y"
"100000012","/inventario00/stampa_beni_senza_utilizzatori.jsp","http://servizi.si.cnr.it/wiki/index.php/Stampa_beni_senza_utilizzatori","2010-02-16T15:28:58.000","CED_FG","2010-02-16T15:28:58.000","CED_FG","1","Stampa Beni senza Util. - Stampa Beni senza Utilizzatori","Y"
"100000019","/pdg00/firma_digitale_variazione_pdg.jsp","/SIGLA/helpres/Istruzioni Firma Digitale 1.2..pdf","2010-02-16T15:29:31.000","CED_FG","2010-02-16T15:29:31.000","CED_FG","1","Aggiorn. Inventario - Aggiornamento Inventario","Y"
"0009990000","/breports/offline_print_report.jsp","/helpres/offline_print_report.pdf","2002-12-04T00:00:00.000","CIN","2002-04-22T19:14:23.000","$$$$$MIGRAZIONE$$$$$","1","Gestione lancio stampe","N"
"1000000000","/config00/contratti.jsp","/helpres/120 - 11 configurazione - repertorio contratti.htm","2005-06-06T17:11:20.000","SPASIA","2005-06-06T17:11:20.000","SPASIA","1","Repertorio contratti","N"
"100000008","/doccont00/obbligazione_modifica.jsp","/helpres/700 - 60 Variazioni impegni residui.pdf","2006-09-14T00:00:00.000","INCA","2006-09-14T00:00:00.000","INCA","1","Variazioni agli impegni residui","N"
"100000001","/prevent01/pdg_aggregato_modulo.jsp","/helpres/700 - 59 Piano di gestione Preliminare.pdf","2003-02-25T18:33:14.000","SPASIA","2003-02-25T18:33:14.000","SPASIA","1","Piano di gestione Preliminare","N"
"100000002","/prevent01/pdg_modulo_entrate.jsp","/helpres/700 - 59 Piano di gestione Preliminare.pdf","2003-02-25T18:33:14.000","SPASIA","2003-02-25T18:33:14.000","SPASIA","1","Piano di gestione Preliminare","N"
"100000003","/prevent01/dettaglio_modulo_costi.jsp","/helpres/700 - 59 Piano di gestione Preliminare.pdf","2003-02-25T18:33:14.000","SPASIA","2003-02-25T18:33:14.000","SPASIA","1","Piano di gestione Preliminare","N"
"100000004","/prevent01/stato_cdr_pdgp.jsp","/helpres/700 - 59 Piano di gestione Preliminare.pdf","2003-02-25T18:33:14.000","SPASIA","2003-02-25T18:33:14.000","SPASIA","1","Piano di gestione Preliminare","N"
"100000005","/pdg00/piano_riparto_spese_accentrate.jsp","/helpres/700 - 59 Piano di gestione Preliminare.pdf","2003-02-25T18:33:14.000","SPASIA","2003-02-25T18:33:14.000","SPASIA","1","Piano di gestione Preliminare","N"
"0022600000","/doccont00/stampa_giornale_mandati.jsp","/helpres/help_not_found.html","2003-02-25T18:32:56.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:56.000","$$$$$MIGRAZIONE$$$$$","1","Stampa giornale mandati - Stampa Giornale dei Mandati","N"
"0022700000","/doccont00/stampa_giornale_reversali.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa giornale reversali - Stampa Giornale delle Reversali","N"
"0022800000","/config00/stampa_pdc_fin_spese.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa pdc fin spese - Stampa Piano dei Conti Finanziario - Spese CDS","N"
"0022900000","/doccont00/stampa_registro_accertamenti.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa registro accertamenti - Stampa Registro Accertamenti","N"
"0023000000","/doccont00/stampa_registro_annotazione_entrate_pgiro.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa registro annotazione entrate pgiro -  <%= bp.getJSPTitle() %> ","N"
"0023100000","/doccont00/stampa_registro_annotazione_spesa_pgiro.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa registro annotazione spesa pgiro -  <%= bp.getJSPTitle() %> ","N"
"0023200000","/doccont00/stampa_registro_obbligazioni.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa registro obbligazioni - Stampa Registro Obbligazioni","N"
"0023300000","/doccont00/stampa_scadenzario_accertamenti.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa scadenzario accertamenti - Stampa Scadenzario Accertamenti","N"
"0023400000","/doccont00/stampa_scadenzario_obbligazioni.jsp","/helpres/help_not_found.html","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:32:57.000","$$$$$MIGRAZIONE$$$$$","1","Stampa scadenzario obbligazioni - Stampa Scadenzario Obbligazioni","N"
"0023500000","/missioni00/tipo_missione.jsp","/helpres/help_not_found.html","2003-02-25T18:33:14.000","$$$$$MIGRAZIONE$$$$$","2003-02-25T18:33:14.000","$$$$$MIGRAZIONE$$$$$","1","Tipo missione - Tipo Missione","N"
"100000013","/incarichi00/incarichi_richiesta.jsp","http://servizi.si.cnr.it/wiki/index.php/Verifica_di_Professionalit%C3%A0_Interne","2010-04-08T00:00:00.000","CED","2010-04-08T00:00:00.000","CED","1","Verifica Professionalita Interne","Y"
"100000006","/pdg01/var_stanz_res.jsp","/helpres/200 - 40 preventivi - piano di gestione - variazioni allo stanziamento residuo.htm","2006-05-16T17:27:40.000","SPASIA","2006-05-16T17:27:40.000","SPASIA","1","Variazioni allo stanziamento residuo","N"
